Projection month,Policy year,Month in policy year,Attained age,Baseline mortality,Mortality improvement,Final mortality,Surrender charge,FPW %,GLWB activated,Non-systematic PWD rate,Lapse skew,Premium,BOP AV,BOP Benefit base,Base component,Dynamic component,Final lapse rate,Rider charge,Credited rate,Systematic withdrawal,Rollup rate,AV persistency,BB persistency,Lives persistency,Lives,Pre-decrement AV,Mortality,Lapse,PWD,Rider charges,Surrender charges,Interest credits,EOP AV,Expenses,Commission,Chargebacks,Bonus comp,Total net cashflow,Net index credit reimbursement,Hedge gains
74,7,2,73,0.010172427,0.013,0.000662068,0.04,0.05,1,0,0.083333333,0,73524.60903,126854.4471,-4.443414444,-0.894445834,0.000401397,0,0,702.9850612,0.052631579,0.9989368,0.9989368,0.9989368,0.730611881,72821.62397,48.20085243,28.11259533,702.9850612,0,1.110476738,0,72744.20004,15.15504168,0,0,0,-794.4535506,0,2.491243924
75,7,3,73,0.010172427,0.013,0.000661344,0.04,0.05,1,0,0.083333333,0,72744.20004,126719.5755,-4.443414444,-0.839335311,0.000424192,0,0,702.2376477,0.052631579,0.998914744,0.998914744,0.998914744,0.729835094,72041.9624,47.63222677,29.39077414,702.2376477,0,1.16096613,0,71963.77843,14.99245384,0,0,0,-794.2531024,0,2.545407979
76,7,4,73,0.010172427,0.013,0.000660621,0.04,0.05,1,0,0.083333333,0,71963.77843,126582.0524,-4.443414444,-0.858608637,0.000416076,0,0,701.4755401,0.052631579,0.998923578,0.998923578,0.998923578,0.729043037,71262.30289,47.0653477,28.51655338,701.4755401,0,1.126433501,0,71185.59456,14.8303322,0,0,0,-791.8877734,0,2.526862863
77,7,5,73,0.010172427,0.013,0.000659898,0.04,0.05,1,0,0.083333333,0,71185.59456,126445.7966,-4.443414444,-0.878257701,0.000407962,0,0,700.7204562,0.052631579,0.998932409,0.998932409,0.998932409,0.728258278,70484.8741,46.50112229,27.655508,700.7204562,0,1.092421314,0,70409.62505,14.66867188,0,0,0,-789.5457584,0,2.508074232
78,7,6,73,0.010172427,0.013,0.000659176,0.04,0.05,1,0,0.083333333,0,70409.62505,126310.8042,-4.443414444,-0.898293598,0.000399852,0,0,699.972373,0.052631579,0.998941235,0.998941235,0.998941235,0.727480796,69709.65267,45.93952835,26.80767736,699.972373,0,1.058931122,0,69635.84654,14.50746803,0,0,0,-787.2270467,0,2.489045911
79,7,7,73,0.010172427,0.013,0.000658455,0.04,0.05,1,0,0.083333333,0,69635.84654,126177.0707,-4.443414444,-0.918727867,0.000391747,0,0,699.2312668,0.052631579,0.998950056,0.998950056,0.998950056,0.726710565,68936.61527,45.38054382,25.97310085,699.2312668,0,1.025964483,0,68864.23566,14.34671576,0,0,0,-784.9316272,0,2.469781942
80,7,8,73,0.010172427,0.013,0.000657735,0.04,0.05,1,0,0.083333333,0,68864.23566,126044.5918,-4.443414444,-0.939572507,0.000383648,0,0,698.4971129,0.052631579,0.998958869,0.998958869,0.998958869,0.725947559,68165.73855,44.8241467,25.15181784,698.4971129,0,0.99352295,0,68094.76906,14.18641022,0,0,0,-782.6594876,0,2.450286591
81,7,9,73,0.010172427,0.013,0.000657016,0.04,0.05,1,0,0.083333333,0,68094.76906,125913.3628,-4.443414444,-0.960840006,0.000375559,0,0,697.7698856,0.052631579,0.998967672,0.998967672,0.998967672,0.725191752,67396.99918,44.27031508,24.34386756,697.7698856,0,0.961608074,0,67327.42339,14.02654654,0,0,0,-780.4106148,0,2.430564344
82,7,10,73,0.010172427,0.013,0.000656297,0.04,0.05,1,0,0.083333333,0,67327.42339,125783.379,-4.443414444,-0.982543363,0.000367479,0,0,697.0495584,0.052631579,0.998976465,0.998976465,0.998976465,0.724443117,66630.37383,43.71902713,23.54928905,697.0495584,0,0.930221397,0,66562.17529,13.86711985,0,0,0,-778.1849945,0,2.410619917
83,7,11,73,0.010172427,0.013,0.000655579,0.04,0.05,1,0,0.083333333,0,66562.17529,125654.6352,-4.443414444,-1.004696115,0.000359412,0,0,696.3361036,0.052631579,0.998985244,0.998985244,0.998985244,0.723701624,65865.83919,43.17026111,22.76812104,696.3361036,0,0.899364448,0,65799.00144,13.7081253,0,0,0,-775.9826111,0,2.390458254
84,7,12,73,0.010172427,0.013,0.000654862,0.04,0.05,1,0,0.083333333,0,65799.00144,125527.1265,-4.443414444,-1.027312366,0.000351359,0.015,0,695.6294925,0.052631579,0.970406755,0.998994009,0.998994009,0.722967243,65103.37195,42.59198091,21.98387757,695.6294925,1861.175764,0.868386016,0,63176.75194,13.16182332,0,0,0,-773.3671743,0,69.72076231
85,8,1,74,0.0113398,0.013,0.000729517,0.03,0.05,1,0,0.083333333,0,63176.75194,125400.8472,-4.283412394,-1.050406817,0.000403026,0,0.0378,694.9296952,0.05,0.998867751,0.998867751,0.998867751,0.722239944,64843.63512,47.29225489,25.38226363,694.9296952,0,0.744616072,2361.812881,64770.21599,13.493795,0,0,0,-781.0980087,298.5101529,301.1013927
86,8,2,74,0.0113398,0.013,0.000728719,0.03,0.05,1,0,0.083333333,0,64770.21599,125258.8623,-4.283412394,-1.139722835,0.00036852,0,0,694.1428618,0.05,0.99890303,0.99890303,0.99890303,0.721422189,64076.07313,46.68200867,22.93472312,694.1428618,0,0.672814832,0,64005.78358,13.33453825,0,0,0,-777.0941318,0,2.264325754
87,8,3,74,0.0113398,0.013,0.000727921,0.03,0.05,1,0,0.083333333,0,64005.78358,125121.457,-4.283412394,-1.080678404,0.000390983,0,0,693.3814077,0.05,0.998881381,0.998881381,0.998881381,0.72063081,63312.40217,46.07472897,24.04243944,693.3814077,0,0.705310884,0,63241.57969,13.1753291,0,0,0,-776.6739052,0,2.308492212
88,8,4,74,0.0113398,0.013,0.000727125,0.03,0.05,1,0,0.083333333,0,63241.57969,124981.4937,-4.283412394,-1.104921275,0.000381598,0,0,692.6057778,0.05,0.998891554,0.998891554,0.998891554,0.719824699,62548.97392,45.4695333,23.18252621,692.6057778,0,0.680084402,0,62479.64177,13.01659204,0,0,0,-774.2744294,0,2.286662994
89,8,5,74,0.0113398,0.013,0.000726329,0.03,0.05,1,0,0.083333333,0,62479.64177,124842.9585,-4.283412394,-1.129695149,0.000372242,0,0,691.8380619,0.05,0.998901699,0.998901699,0.998901699,0.719026812,61787.80371,44.8672445,22.33899516,691.8380619,0,0.65533851,0,61719.94213,12.85832128,0,0,0,-771.9026228,0,2.264659405
90,8,6,74,0.0113398,0.013,0.000725535,0.03,0.05,1,0,0.083333333,0,61719.94213,124705.8434,-4.283412394,-1.155017666,0.000362915,0,0,691.0782158,0.05,0.998911814,0.998911814,0.998911814,0.718237105,61028.86392,44.26783502,21.51187614,691.0782158,0,0.631074081,0,60962.45313,12.70051107,0,0,0,-769.558438,0,2.242488171
91,8,7,74,0.0113398,0.013,0.000724741,0.03,0.05,1,0,0.083333333,0,60962.45313,124570.1402,-4.283412394,-1.157172097,0.000362133,0,0,690.3261938,0.05,0.998913389,0.998913389,0.998913389,0.717455529,60272.12694,43.67111084,21.19933239,690.3261938,0,0.621905274,0,60206.63459,12.54304887,0,0,0,-767.7396859,0,2.237669567
92,8,8,74,0.0113398,0.013,0.000723948,0.03,0.05,1,0,0.083333333,0,60206.63459,124434.781,-4.283412394,-1.157172097,0.000362133,0,0,689.5760779,0.05,0.998914182,0.998914182,0.998914182,0.716675934,59517.05851,43.07683191,20.93375631,689.5760779,0,0.614114313,0,59452.43381,12.38592371,0,0,0,-765.9725898,0,2.234184719
93,8,9,74,0.0113398,0.013,0.000723155,0.03,0.05,1,0,0.083333333,0,59452.43381,124299.6674,-4.283412394,-1.157172097,0.000362133,0,0,688.8273236,0.05,0.998914974,0.998914974,0.998914974,0.715897754,58763.60648,42.48496996,20.66874871,688.8273236,0,0.606340029,0,58699.84643,12.22913467,0,0,0,-764.210177,0,2.230415041
94,8,10,74,0.0113398,0.013,0.000722364,0.03,0.05,1,0,0.083333333,0,58699.84643,124164.799,-4.283412394,-1.157172097,0.000362133,0,0,688.0799279,0.05,0.998915765,0.998915765,0.998915765,0.715120986,58011.7665,41.89551595,20.40430807,688.0799279,0,0.598582378,0,57948.86809,12.07268085,0,0,0,-762.4524327,0,2.226355183
95,8,11,74,0.0113398,0.013,0.000721574,0.03,0.05,1,0,0.083333333,0,57948.86809,124030.1752,-4.283412394,-1.157172097,0.000362133,0,0,687.3338873,0.05,0.998916555,0.998916555,0.998916555,0.714345627,57261.5342,41.30846091,20.14043285,687.3338873,0,0.590841314,0,57199.49447,11.91656135,0,0,0,-760.6993424,0,2.221999718
96,8,12,74,0.0113398,0.013,0.000720784,0.03,0.05,1,0,0.083333333,0,57199.49447,123895.7953,-4.283412394,-1.157172097,0.000362133,0.015,0,686.5891987,0.05,0.966462077,0.998917344,0.998917344,0.713571672,56512.90527,40.69061937,19.86092819,686.5891987,1834.19129,0.582641743,0,54617.57979,11.37866246,0,0,0,-758.5194087,0,68.68764044
97,9,1,75,0.0126952,0.013,0.000806437,0.02,0.05,1,0,0.083333333,0,54617.57979,123761.6587,-4.114621395,-1.157172097,0.000428876,0,0.0378,685.8458588,0.047619048,0.998765033,0.998765033,0.998765033,0.71279912,55970.35348,45.12391156,23.54168495,685.8458588,0,0.455955162,2038.619543,55901.23192,11.64608998,0,0,0,-766.1575453,258.0680645,260.5114741
98,9,2,75,0.0126952,0.013,0.000805554,0.02,0.05,1,0,0.083333333,0,55901.23192,123608.8171,-4.114621395,-1.157172097,0.000428876,0,0,684.9988616,0.047619048,0.998765915,0.998765915,0.998765915,0.711918836,55216.23306,44.46720512,23.22449691,684.9988616,0,0.449811867,0,55148.09155,11.48918574,0,0,0,-764.1797494,0,2.198543631
99,9,3,75,0.0126952,0.013,0.000804672,0.02,0.05,1,0,0.083333333,0,55148.09155,123456.2734,-4.114621395,-1.157172097,0.000428876,0,0,684.153515,0.047619048,0.998766797,0.998766797,0.998766797,0.711040268,54463.93803,43.81335091,22.90807658,684.153515,0,0.44368344,0,54396.77292,11.33266103,0,0,0,-762.2076035,0,2.192764769
100,9,4,75,0.0126952,0.013,0.000803791,0.02,0.05,1,0,0.083333333,0,54396.77292,123304.0267,-4.114621395,-1.157172097,0.000428876,0,0,683.3098146,0.047619048,0.998767677,0.998767677,0.998767677,0.710163411,53713.46311,43.16233762,22.59242173,683.3098146,0,0.43756984,0,53647.27078,11.17651475,0,0,0,-760.2410887,0,2.186667043
101,9,5,75,0.0126952,0.013,0.000802911,0.02,0.05,1,0,0.083333333,0,53647.27078,123152.0763,-4.114621395,-1.157172097,0.000428876,0,0,682.4677562,0.047619048,0.998768557,0.998768557,0.998768557,0.70928826,52964.80302,42.51415397,22.27753016,682.4677562,0,0.431471022,0,52899.57987,11.02074581,0,0,0,-758.2801862,0,2.180244715
102,9,6,75,0.0126952,0.013,0.000802032,0.02,0.05,1,0,0.083333333,0,52899.57987,123000.4215,-4.114621395,-1.157172097,0.000428876,0,0,681.6273359,0.047619048,0.998769435,0.998769435,0.998769435,0.708414812,52217.95253,41.86878874,21.96339966,681.6273359,0,0.425386945,0,52153.69496,10.86535312,0,0,0,-756.3248774,0,2.173491962
103,9,7,75,0.0126952,0.013,0.000801154,0.02,0.05,1,0,0.083333333,0,52153.69496,122849.0615,-4.114621395,-1.157172097,0.000428876,0,0,680.7885492,0.047619048,0.998770313,0.998770313,0.998770313,0.707543061,51472.90641,41.22623075,21.65002802,680.7885492,0,0.419317566,0,51409.61083,10.71033559,0,0,0,-754.3751436,0,2.166402877
104,9,8,75,0.0126952,0.013,0.000800278,0.02,0.05,1,0,0.083333333,0,51409.61083,122697.9956,-4.114621395,-1.157172097,0.000428876,0,0,679.9513922,0.047619048,0.998771189,0.998771189,0.998771189,0.706673005,50729.65944,40.58646886,21.33741306,679.9513922,0,0.413262842,0,50667.32229,10.55569214,0,0,0,-752.4309663,0,2.158971469
105,9,9,75,0.0126952,0.013,0.000799401,0.02,0.05,1,0,0.083333333,0,50667.32229,122547.223,-4.114621395,-1.157172097,0.000428876,0,0,679.1158607,0.047619048,0.998772065,0.998772065,0.998772065,0.705804637,49988.20643,39.949492,21.0255526,679.1158607,0,0.407222731,0,49926.82417,10.4014217,0,0,0,-750.492327,0,2.151191659
106,9,10,75,0.0126952,0.013,0.000798526,0.02,0.05,1,0,0.083333333,0,49926.82417,122396.743,-4.114621395,-1.157172097,0.000428876,0,0,678.2819506,0.047619048,0.99877294,0.99877294,0.99877294,0.704937955,49248.54221,39.31528912,20.71444445,678.2819506,0,0.401197191,0,49188.11128,10.24752318,0,0,0,-748.5592074,0,2.143057281
107,9,11,75,0.0126952,0.013,0.000797652,0.02,0.05,1,0,0.083333333,0,49188.11128,122246.5548,-4.114621395,-1.157172097,0.000428876,0,0,677.4496578,0.047619048,0.998773813,0.998773813,0.998773813,0.704072954,48510.66163,38.68384922,20.40408645,677.4496578,0,0.39518618,0,48451.1785,10.09399552,0,0,0,-746.631589,0,2.134562079
108,9,12,75,0.0126952,0.013,0.000796779,0.02,0.05,1,0,0.083333333,0,48451.1785,122096.6577,-4.114621395,-1.157172097,0.000428876,0.015,0,676.6189781,0.047619048,0.9610211,0.998774686,0.998774686,0.703209629,47774.55953,38.02026335,20.07604905,676.6189781,1803.714654,0.388832754,0,45912.35973,9.565074943,0,0,0,-744.2803654,0,67.62140183
109,10,1,76,0.014278067,0.013,0.000895633,0.01,0.05,1,0,0.083333333,0,45912.35973,121947.051,-3.937041448,-1.157172097,0.000512452,0,0.0378,675.7899075,0.045454545,0.998592373,0.998592373,0.998592373,0.702347977,46946.51216,42.03314686,23.82154029,675.7899075,0,0.228475147,1709.942339,46880.429,9.766756041,0,0,0,-751.4113507,216.9358997,219.2770295
110,10,2,76,0.014278067,0.013,0.000894652,0.01,0.05,1,0,0.083333333,0,46880.429,121775.3951,-3.937041448,-1.157172097,0.000512452,0,0,674.8386476,0.045454545,0.998593354,0.998593354,0.998593354,0.701359333,46205.59035,41.32446517,23.44558573,674.8386476,0,0.224869323,0,46140.59543,9.612624048,0,0,0,-749.2213226,0,2.101576367
111,10,3,76,0.014278067,0.013,0.000893672,0.01,0.05,1,0,0.083333333,0,46140.59543,121604.1002,-3.937041448,-1.157172097,0.000512452,0,0,673.8893884,0.045454545,0.998594333,0.998594333,0.998594333,0.700372768,45466.70604,40.61910572,23.07066493,673.8893884,0,0.221273414,0,45402.795,9.458915624,0,0,0,-747.0380747,0,2.0911851
112,10,4,76,0.014278067,0.013,0.000892694,0.01,0.05,1,0,0.083333333,0,45402.795,121433.1653,-3.937041448,-1.157172097,0.000512452,0,0,672.9421244,0.045454545,0.998595311,0.998595311,0.998595311,0.699388278,44729.85287,39.91705442,22.69677468,672.9421244,0,0.21768739,0,44667.02136,9.305629449,0,0,0,-744.8615829,0,2.080403975
113,10,5,76,0.014278067,0.013,0.000891716,0.01,0.05,1,0,0.083333333,0,44667.02136,121262.5895,-3.937041448,-1.157172097,0.000512452,0,0,671.9968502,0.045454545,0.998596289,0.998596289,0.998596289,0.698405855,43995.02451,39.21829721,22.32391175,671.9968502,0,0.214111218,0,43933.26818,9.152764205,0,0,0,-742.6918234,0,2.069226376
114,10,6,76,0.014278067,0.013,0.000890739,0.01,0.05,1,0,0.083333333,0,43933.26818,121092.3718,-3.937041448,-1.157172097,0.000512452,0,0,671.0535605,0.045454545,0.998597265,0.998597265,0.998597265,0.697425494,43262.21462,38.52282011,21.95207294,671.0535605,0,0.210544869,0,43201.52919,9.000318581,0,0,0,-740.5287722,0,2.057645595
115,10,7,76,0.014278067,0.013,0.000889764,0.01,0.05,1,0,0.083333333,0,43201.52919,120922.5113,-3.937041448,-1.157172097,0.000512452,0,0,670.11225,0.045454545,0.99859824,0.99859824,0.99859824,0.696447191,42531.41694,37.83060919,21.58125507,670.11225,0,0.206988312,0,42471.79808,8.848291267,0,0,0,-738.3724055,0,2.045654829
116,10,8,76,0.014278067,0.013,0.000888789,0.01,0.05,1,0,0.083333333,0,42471.79808,120753.0069,-3.937041448,-1.157172097,0.000512452,0,0,669.1729132,0.045454545,0.998599214,0.998599214,0.998599214,0.695470939,41802.62517,37.14165059,21.21145494,669.1729132,0,0.203441516,0,41744.06862,8.696680963,0,0,0,-736.2226997,0,2.033247179
117,10,9,76,0.014278067,0.013,0.000887816,0.01,0.05,1,0,0.083333333,0,41744.06862,120583.8577,-3.937041448,-1.157172097,0.000512452,0,0,668.2355449,0.045454545,0.998600187,0.998600187,0.998600187,0.694496733,41075.83308,36.45593051,20.84266939,668.2355449,0,0.199904451,0,41018.33457,8.54548637,0,0,0,-734.0796312,0,2.020415651
118,10,10,76,0.014278067,0.013,0.000886844,0.01,0.05,1,0,0.083333333,0,41018.33457,120415.0628,-3.937041448,-1.157172097,0.000512452,0,0,667.3001398,0.045454545,0.998601158,0.998601158,0.998601158,0.693524567,40351.03443,35.77343521,20.47489526,667.3001398,0,0.196377087,0,40294.58973,8.394706193,0,0,0,-731.9431765,0,2.007153152
119,10,11,76,0.014278067,0.013,0.000885872,0.01,0.05,1,0,0.083333333,0,40294.58973,120246.6212,-3.937041448,-1.157172097,0.000512452,0,0,666.3666926,0.045454545,0.998602129,0.998602129,0.998602129,0.692554436,39628.22303,35.094151,20.10812939,666.3666926,0,0.192859393,0,39572.82789,8.244339145,0,0,0,-729.8133121,0,1.993452491
120,10,12,76,0.014278067,0.013,0.000884902,0.01,0.05,1,0,0.083333333,0,39572.82789,120078.532,-3.937041448,-1.157172097,0.000512452,0.015,0,665.435198,0.045454545,0.953151156,0.998603099,0.998603099,0.691586334,38907.3927,34.38224277,19.72182128,665.435198,1768.473155,0.189154268,0,37084.62632,7.725963817,0,0,0,-727.2652258,0,66.38136931
121,11,1,77,0.01612,0.013,0.000998593,0,0.05,1,0,0.4,0,37084.62632,119910.7941,-2.670486487,-1.157172097,0.008761694,0,0.0378,664.5056507,0,0.990248462,0.990248462,0.990248462,0.690620256,37796.80123,37.709794,330.8671376,664.5056507,0,0,1376.680561,37428.2243,7.79754673,0,0,0,-1040.880129,175.2248594,188.3249833
122,11,2,77,0.01612,0.013,0.000997499,0,0.05,1,0,0.3,0,37428.2243,118741.4795,-2.670486487,-1.157172097,0.006578494,0,0,658.0256988,0,0.992430569,0.992430569,0.992430569,0.683885647,36770.1986,36.6464628,241.6830029,658.0256988,0,0,0,36491.86914,7.602472737,0,0,0,-943.9576372,0,4.514411517
123,11,3,77,0.01612,0.013,0.000996406,0,0.05,1,0,0.2,0,36491.86914,117842.6741,-2.670486487,-1.157172097,0.004390485,0,0,653.044819,0,0.994617484,0.994617484,0.994617484,0.678709022,35838.82432,35.6810117,157.2220404,653.044819,0,0,0,35645.92127,7.426233597,0,0,0,-853.3741047,0,3.166491441
124,11,4,77,0.01612,0.013,0.000995314,0,0.05,1,0,0.011111111,0,35645.92127,117208.384,-2.670486487,-1.157172097,0.000244423,0,0,649.5297947,0,0.998760506,0.998760506,0.998760506,0.67505586,34996.39147,34.82555924,8.552244085,649.5297947,0,0,0,34953.01367,7.281877848,0,0,0,-700.1894758,0,0.720624712
125,11,5,77,0.01612,0.013,0.000994223,0,0.05,1,0,0.011111111,0,34953.01367,117063.105,-2.670486487,-1.157172097,0.000244423,0,0,648.7247067,0,0.998761597,0.998761597,0.998761597,0.674219132,34304.28896,34.09942853,8.383111872,648.7247067,0,0,0,34261.80642,7.137876338,0,0,0,-698.3451234,0,0.714265799
126,11,6,77,0.01612,0.013,0.000993134,0,0.05,1,0,0.011111111,0,34261.80642,116918.1336,-2.670486487,-1.157172097,0.000244423,0,0,647.9213239,0,0.998762686,0.998762686,0.998762686,0.673384177,33613.8851,33.37653425,8.214394751,647.9213239,0,0,0,33572.29417,6.994227952,0,0,0,-696.5064809,0,0.707720038
127,11,7,77,0.01612,0.013,0.000992045,0,0.05,1,0,0.011111111,0,33572.29417,116773.4692,-2.670486487,-1.157172097,0.000244423,0,0,647.1196418,0,0.998763774,0.998763774,0.998763774,0.67255099,32925.17453,32.656863,8.046091415,647.1196418,0,0,0,32884.47157,6.850931578,0,0,0,-694.6735278,0,0.700984389
128,11,8,77,0.01612,0.013,0.000990958,0,0.05,1,0,0.011111111,0,32884.47157,116629.1108,-2.670486487,-1.157172097,0.000244423,0,0,646.3196557,0,0.998764861,0.998764861,0.998764861,0.671719565,32238.15192,31.94040145,7.87820056,646.3196557,0,0,0,32198.33331,6.707986107,0,0,0,-692.8462439,0,0.694055771
129,11,9,77,0.01612,0.013,0.000989872,0,0.05,1,0,0.011111111,0,32198.33331,116485.0576,-2.670486487,-1.157172097,0.000244423,0,0,645.5213611,0,0.998765947,0.998765947,0.998765947,0.670889897,31552.81195,31.22713632,7.710720888,645.5213611,0,0,0,31513.8741,6.565390437,0,0,0,-691.0246087,0,0.686931063
130,11,10,77,0.01612,0.013,0.000988788,0,0.05,1,0,0.011111111,0,31513.8741,116341.3088,-2.670486487,-1.157172097,0.000244423,0,0,644.7247532,0,0.998767031,0.998767031,0.998767031,0.670061983,30869.14934,30.51705439,7.543651106,644.7247532,0,0,0,30831.08864,6.423143466,0,0,0,-689.2086021,0,0.679607098
131,11,11,77,0.01612,0.013,0.000987704,0,0.05,1,0,0.011111111,0,30831.08864,116197.8636,-2.670486487,-1.157172097,0.000244423,0,0,643.9298275,0,0.998768114,0.998768114,0.998768114,0.669235818,30187.15881,29.81014251,7.376989923,643.9298275,0,0,0,30149.97168,6.2812441,0,0,0,-687.3982041,0,0.672080667
132,11,12,77,0.01612,0.013,0.000986622,0,0.05,1,0,0.011111111,0,30149.97168,116054.7211,-2.670486487,-1.157172097,0.000244423,0.015,0,643.1365795,0,0.94110154,0.998769196,0.998769196,0.668411396,29506.8351,29.07688811,7.203427942,643.1365795,1701.626836,0,0,27768.92795,5.785193322,0,0,0,-685.2020889,0,31.7915055
133,12,1,78,0.01827672,0.013,0.001118213,0,0.05,1,0,0.083333333,0,27768.92795,115911.8805,-3.187263407,-1.157172097,0.001088057,0,0.0189,642.3450046,0,0.997794947,0.997794947,0.997794947,0.667588712,27639.27536,30.88953952,30.05652575,642.3450046,0,0,512.6924176,27578.32929,5.74548527,0,0,0,-709.0365551,65.60409227,66.71315608
134,12,2,78,0.01827672,0.013,0.001116986,0,0.05,1,0,0.083333333,0,27578.32929,115656.2887,-3.187263407,-1.157172097,0.001088057,0,0,640.9285999,0,0.997796172,0.997796172,0.997796172,0.666116644,26937.40069,30.07212389,29.29327592,640.9285999,0,0,0,26878.03529,5.599590686,0,0,0,-705.8935904,0,0.968465992
135,12,3,78,0.01827672,0.013,0.001115761,0,0.05,1,0,0.083333333,0,26878.03529,115401.4021,-3.187263407,-1.157172097,0.001088057,0,0,639.5161034,0,0.997797395,0.997797395,0.997797395,0.664648637,26238.51919,29.2598014,28.53328058,639.5161034,0,0,0,26180.72611,5.454317939,0,0,0,-702.7635033,0,0.954401072
136,12,4,78,0.01827672,0.013,0.001114538,0,0.05,1,0,0.083333333,0,26180.72611,115147.2185,-3.187263407,-1.157172097,0.001088057,0,0,638.1075023,0,0.997798618,0.997798618,0.997798618,0.663184679,25542.61861,28.45254453,27.7765264,638.1075023,0,0,0,25486.38954,5.309664487,0,0,0,-699.6462377,0,0.940009396
137,12,5,78,0.01827672,0.013,0.001113316,0,0.05,1,0,0.083333333,0,25486.38954,114893.7354,-3.187263407,-1.157172097,0.001088057,0,0,636.7027837,0,0.997799838,0.997799838,0.997799838,0.661724756,24849.68675,27.65032594,27.02300014,636.7027837,0,0,0,24795.01343,5.165627797,0,0,0,-696.5417376,0,0.925286157
138,12,6,78,0.01827672,0.013,0.001112095,0,0.05,1,0,0.083333333,0,24795.01343,114640.9506,-3.187263407,-1.157172097,0.001088057,0,0,635.3019347,0,0.997801058,0.997801058,0.997801058,0.660268855,24159.71149,26.85311843,26.2726886,635.3019347,0,0,0,24106.58568,5.022205351,0,0,0,-693.4499471,0,0.910226488
